PRODUCTID,CUSTOMERID,DATEID,ORDERNUMBER,ORDERLINENUMBER,DEALSIZE,QUANTITYORDERED,PRICEEACH,SALES,TOTAL_ORDERLINE_AMOUNT
66,24,20040809,10279,3,Medium,49,79.97,3918.53,3918.53
66,66,20040901,10288,9,Small,35,80.87,2830.45,2830.45
66,23,20031006,10302,5,Medium,49,100.0,5298.86,4900.0
66,24,20041016,10311,4,Small,28,93.6,2620.8,2620.8
66,22,20041104,10321,1,Small,30,72.7,2181.0,2181.0
66,78,20041117,10332,7,Medium,39,86.72,3382.08,3382.08
66,85,20041129,10346,1,Small,25,100.0,2876.75,2500.0
66,40,20050119,10368,2,Medium,40,100.0,4107.2,4000.0
66,24,20050216,10380,6,Small,36,37.5,1350.0,1350.0
66,62,20050422,10407,6,Large,76,94.5,7182.0,7182.0
66,21,20050529,10420,9,Medium,39,100.0,3933.93,3900.0
67,24,20030131,10104,10,Small,44,39.6,1742.4,1742.4
67,63,20030401,10114,1,Small,24,30.06,721.44,721.44
67,75,20030603,10127,12,Small,39,38.19,1489.41,1489.41
67,74,20030801,10141,6,Small,21,42.43,891.03,891.03
67,61,20030921,10151,4,Small,30,40.31,1209.3,1209.3
67,27,20031022,10165,13,Small,27,31.82,859.14,859.14
67,50,20031106,10175,2,Small,37,31.12,1151.44,1151.44
67,82,20031114,10184,7,Small,42,31.82,1336.44,1336.44
67,48,20031125,10195,7,Small,32,28.29,905.28,905.28
67,65,20031209,10207,8,Small,42,29.7,1247.4,1247.4
67,83,20040210,10219,3,Small,21,40.31,846.51,846.51
67,40,20040311,10229,2,Small,33,32.88,1085.04,1085.04
67,24,20040505,10246,6,Small,49,36.07,1767.43,1767.43
67,66,20040615,10259,5,Small,31,33.24,1030.44,1030.44
67,40,20040720,10271,6,Small,38,41.72,1585.36,1585.36
67,19,20040819,10281,2,Small,20,40.66,813.2,813.2
67,1,20040908,10292,9,Small,39,30.06,1172.34,1172.34
67,16,20041013,10305,6,Small,48,31.47,1510.56,1510.56
67,79,20041022,10314,15,Small,39,37.13,1448.07,1448.07
67,12,20041105,10324,9,Medium,30,100.0,3338.1,3000.0
67,40,20041119,10335,2,Small,33,37.13,1225.29,1225.29
67,75,20041201,10349,3,Small,36,37.13,1336.68,1336.68
67,24,20041210,10358,4,Small,36,82.94,2985.84,2985.84
67,40,20050123,10371,8,Medium,45,100.0,5545.8,4500.0
67,24,20050222,10383,3,Medium,40,100.0,6089.6,4000.0
67,24,20050315,10394,6,Small,46,38.9,1789.4,1789.4
67,24,20050503,10412,6,Small,30,36.07,1082.1,1082.1
67,15,20050531,10425,5,Small,31,33.24,1030.44,1030.44
68,87,20030217,10106,13,Medium,49,74.68,3659.32,3659.32
68,20,20030428,10119,4,Small,41,59.6,2443.6,2443.6
68,89,20030616,10131,5,Small,35,67.14,2349.9,2349.9
68,51,20030810,10143,8,Small,27,60.97,1646.19,1646.19
68,17,20031006,10155,6,Small,23,72.62,1670.26,1670.26
68,38,20031023,10167,2,Small,21,69.88,1467.48,1467.48
68,52,20031108,10178,5,Small,34,80.84,2748.56,2748.56
68,53,20031114,10186,2,Small,22,69.2,1522.4,1522.4
68,67,20031127,10198,5,Medium,48,67.82,3255.36,3255.36
68,55,20040109,10209,1,Medium,43,82.21,3535.03,3535.03
68,56,20040219,10222,5,Small,32,81.53,2608.96,2608.96
68,34,20040508,10249,1,Small,20,67.82,1356.4,1356.4
68,24,20040624,10262,10,Small,24,67.14,1611.36,1611.36
68,42,20040721,10274,2,Small,40,65.08,2603.2,2603.2
68,86,20040821,10284,12,Small,30,73.99,2219.7,2219.7
68,90,20040915,10296,8,Small,21,71.25,1496.25,1496.25
68,30,20041014,10307,2,Small,25,75.36,1884.0,1884.0
68,60,20041101,10316,10,Small,34,63.71,2166.14,2166.14
68,87,20041112,10328,1,Small,48,58.92,2828.16,2828.16
68,36,20041123,10339,12,Medium,55,100.0,6214.45,5500.0
68,50,20041203,10351,5,Small,25,74.68,1867.0,1867.0
68,61,20050131,10373,7,Small,38,70.44,2676.72,2676.72
68,24,20050301,10386,1,Small,39,55.96,2182.44,2182.44
68,2,20050330,10398,3,Small,28,57.55,1611.4,1611.4
68,62,20050401,10400,2,Small,24,61.66,1479.84,1479.84
68,88,20050509,10415,1,Small,21,67.82,1424.22,1424.22
69,78,20030318,10110,10,Medium,46,100.0,5942.28,4600.0
69,85,20030521,10124,9,Small,25,93.95,2348.75,2348.75
69,43,20030911,10148,3,Medium,34,100.0,4392.12,3400.0
69,79,20031017,10161,2,Small,25,100.0,2759.75,2500.0
69,87,20031105,10173,16,Small,23,100.0,2728.03,2300.0
69,40,20031112,10182,13,Small,20,100.0,2395.8,2000.0
69,41,20031120,10192,1,Medium,23,100.0,3052.33,2300.0
69,75,20031202,10204,7,Medium,42,100.0,4242.0,4200.0
69,53,20040122,10213,3,Small,27,100.0,2790.45,2700.0
69,31,20040302,10227,13,Medium,33,100.0,4340.49,3300.0
69,84,20040413,10241,5,Small,28,98.65,2762.2,2762.2
69,75,20040707,10267,2,Medium,43,100.0,4645.72,4300.0
69,24,20040809,10279,2,Medium,48,100.0,5580.96,4800.0
69,66,20040901,10288,8,Medium,48,100.0,6539.04,4800.0
69,23,20031006,10302,4,Medium,45,100.0,5548.95,4500.0
69,24,20041016,10311,3,Medium,43,100.0,4595.41,4300.0
69,78,20041117,10332,11,Small,44,42.26,1859.44,1859.44
69,85,20041129,10346,5,Small,24,87.24,2093.76,2093.76
69,40,20050119,10368,5,Medium,31,100.0,4223.13,3100.0
69,24,20050216,10380,7,Small,44,36.29,1596.76,1596.76
69,62,20050422,10407,5,Medium,59,98.65,5820.35,5820.35
69,21,20050529,10420,8,Medium,55,96.3,5296.5,5296.5
70,46,20030310,10109,6,Small,29,32.1,930.9,930.9
70,68,20030508,10122,4,Small,39,30.96,1207.44,1207.44
70,40,20030702,10135,1,Small,20,35.87,717.4,717.4
70,42,20030905,10147,1,Small,25,42.67,1066.75,1066.75
70,55,20031011,10160,2,Small,42,37.0,1554.0,1554.0
70,44,20031105,10171,4,Small,36,35.49,1277.64,1277.64
70,8,20031112,10181,8,Small,37,42.67,1578.79,1578.79
70,41,20031120,10192,13,Small,30,30.59,917.7,917.7
70,24,20031202,10203,2,Small,21,37.0,777.0,777.0
70,24,20040116,10212,12,Small,34,43.42,1476.28,1476.28
70,70,20040222,10225,3,Small,42,36.63,1538.46,1538.46
70,61,20040412,10239,2,Small,20,44.56,891.2,891.2
70,23,20040601,10253,7,Small,40,42.67,1706.8,1706.8
70,71,20040706,10266,8,Small,34,40.4,1373.6,1373.6
70,85,20040806,10278,8,Small,31,38.89,1205.59,1205.59
70,70,20040830,10287,6,Small,36,39.65,1427.4,1427.4
70,86,20031005,10301,10,Small,48,34.36,1649.28,1649.28
70,69,20041016,10310,4,Small,33,41.91,1383.03,1383.03
70,22,20041104,10321,12,Small,37,33.23,1229.51,1229.51
70,46,20041117,10331,13,Small,27,42.24,1140.48,1140.48
70,11,20041124,10342,9,Small,39,40.4,1575.6,1575.6
70,24,20041207,10355,4,Small,36,38.52,1386.72,1386.72
70,4,20050112,10367,2,Medium,36,100.0,5018.4,3600.0
70,24,20050210,10378,7,Medium,41,100.0,5856.85,4100.0
70,40,20050304,10390,5,Medium,37,100.0,4894.73,3700.0
70,84,20050414,10405,2,Small,47,44.56,2094.32,2094.32
70,20,20050517,10419,7,Small,15,42.67,640.05,640.05
71,49,20030211,10105,4,Medium,44,72.58,3193.52,3193.52
71,20,20030428,10119,13,Medium,35,87.62,3066.7,3066.7
71,50,20030612,10129,4,Medium,41,94.71,3883.11,3883.11
71,40,20030808,10142,1,Medium,49,98.25,4814.25,4814.25
71,81,20031002,10154,2,Small,31,91.17,2826.27,2826.27
71,38,20031023,10167,11,Small,20,79.66,1593.2,1593.2
71,77,20031107,10177,2,Medium,45,72.58,3266.1,3266.1
71,51,20031114,10185,2,Small,33,74.35,2453.55,2453.55
71,54,20031126,10197,8,Medium,47,83.2,3910.4,3910.4
71,31,20040102,10208,2,Small,20,89.4,1788.0,1788.0
71,56,20040219,10222,14,Medium,47,70.81,3328.07,3328.07
71,13,20040329,10233,2,Medium,40,94.71,3788.4,3788.4
71,1,20040507,10248,5,Medium,30,100.0,3053.7,3000.0
71,44,20040617,10261,3,Small,22,91.17,2005.74,2005.74
71,57,20040721,10273,6,Small,27,100.0,2796.12,2700.0
71,58,20040820,10283,8,Medium,34,92.94,3159.96,3159.96
71,59,20040910,10295,3,Medium,46,84.97,3908.62,3908.62
71,78,20041014,10306,2,Small,31,84.08,2606.48,2606.48
71,15,20041029,10315,1,Small,24,86.74,2081.76,2081.76
71,25,20041109,10326,3,Medium,41,85.85,3519.85,3519.85
71,36,20041123,10339,13,Large,55,100.0,10758.0,5500.0
71,24,20041202,10350,9,Medium,30,100.0,3021.0,3000.0
71,61,20050131,10373,12,Small,33,57.32,1891.56,1891.56
71,5,20050223,10384,2,Medium,43,97.87,4208.41,4208.41
71,40,20050323,10396,7,Small,27,83.2,2246.4,2246.4
71,59,20050506,10414,5,Medium,60,100.0,6107.4,6000.0
72,78,20030318,10110,12,Small,27,73.62,1987.74,1987.74
72,85,20030521,10124,11,Medium,49,83.04,4068.96,4068.96
72,43,20030911,10148,5,Small,31,73.62,2282.22,2282.22
72,79,20031017,10161,4,Small,20,77.05,1541.0,1541.0
72,14,20031105,10172,2,Small,24,81.33,1951.92,1951.92
72,40,20031112,10182,15,Medium,33,94.17,3107.61,3107.61
72,41,20031120,10192,3,Small,32,72.77,2328.64,2328.64
72,75,20031202,10204,9,Medium,40,79.62,3184.8,3184.8
72,24,20040116,10212,2,Small,27,79.62,2149.74,2149.74
72,31,20040302,10227,15,Medium,40,79.62,3184.8,3184.8
72,84,20040413,10241,7,Small,26,81.33,2114.58,2114.58
72,75,20040707,10267,4,Medium,44,96.74,4256.56,4256.56
72,24,20040809,10279,4,Small,33,71.06,2344.98,2344.98
72,66,20040901,10288,10,Small,34,68.49,2328.66,2328.66
72,23,20031006,10302,6,Medium,48,74.48,3575.04,3575.04
72,24,20041016,10311,5,Small,25,83.04,2076.0,2076.0
72,22,20041104,10321,2,Medium,39,84.75,3305.25,3305.25
72,78,20041117,10332,12,Small,45,34.19,1538.55,1538.55
72,85,20041129,10346,2,Medium,24,100.0,3325.92,2400.0
72,40,20050119,10368,1,Medium,46,79.62,3662.52,3662.52
72,24,20050216,10380,9,Medium,44,79.06,3478.64,3478.64
72,62,20050422,10407,7,Small,13,81.33,1057.29,1057.29
72,21,20050529,10420,10,Medium,35,96.74,3385.9,3385.9
73,67,20030303,10108,5,Small,30,63.07,1892.1,1892.1
73,68,20030508,10122,9,Small,34,50.21,1707.14,1707.14
73,40,20030702,10135,6,Small,27,66.13,1785.51,1785.51
73,42,20030905,10147,6,Small,30,68.58,2057.4,2057.4
73,5,20031010,10159,1,Medium,50,69.8,3490.0,3490.0
73,43,20031104,10169,1,Small,34,50.21,1707.14,1707.14
73,8,20031112,10181,13,Small,23,65.52,1506.96,1506.96
73,69,20031120,10191,2,Small,48,60.01,2880.48,2880.48
73,24,20031202,10203,7,Small,34,64.9,2206.6,2206.6
73,10,20040115,10211,1,Small,48,48.98,2351.04,2351.04
73,70,20040222,10225,8,Small,24,50.21,1205.04,1205.04
73,49,20040409,10238,2,Small,47,62.45,2935.15,2935.15
73,23,20040601,10253,12,Small,24,52.66,1263.84,1263.84
73,71,20040706,10266,13,Small,47,62.45,2935.15,2935.15
73,72,20040802,10276,2,Small,20,61.23,1224.6,1224.6
73,70,20040830,10287,11,Small,20,67.97,1359.4,1359.4
73,73,20031004,10300,4,Small,31,58.78,1822.18,1822.18
73,69,20041016,10310,9,Small,38,56.94,2163.72,2163.72
73,25,20041103,10320,2,Small,26,61.23,1591.98,1591.98
73,46,20041117,10331,9,Medium,25,100.0,3078.5,2500.0
73,11,20041124,10342,10,Small,48,62.45,2997.6,2997.6
73,24,20041207,10355,6,Small,44,62.45,2747.8,2747.8
73,74,20050106,10363,15,Small,21,100.0,2447.76,2100.0
73,24,20050210,10378,6,Small,46,41.54,1910.84,1910.84
73,40,20050304,10390,6,Small,46,52.84,2430.64,2430.64
73,20,20050517,10419,12,Small,55,52.66,2896.3,2896.3
74,87,20030217,10106,14,Small,31,52.6,1630.6,1630.6
74,20,20030428,10119,5,Small,20,72.98,1459.6,1459.6
74,89,20030616,10131,6,Small,29,59.18,1716.22,1716.22
74,51,20030810,10143,9,Small,33,77.59,2560.47,2560.47
74,17,20031006,10155,7,Small,34,55.89,1900.26,1900.26
74,38,20031023,10167,3,Small,32,63.12,2019.84,2019.84
74,52,20031108,10178,6,Small,27,73.64,1988.28,1988.28
74,53,20031114,10186,3,Small,21,69.04,1449.84,1449.84
74,67,20031127,10198,6,Small,27,71.67,1935.09,1935.09
74,55,20040109,10209,2,Small,36,77.59,2793.24,2793.24
74,56,20040219,10222,6,Medium,43,70.35,3025.05,3025.05
74,34,20040508,10249,2,Small,25,69.7,1742.5,1742.5
74,24,20040624,10262,11,Medium,46,70.35,3236.1,3236.1
74,42,20040721,10274,3,Small,24,72.33,1735.92,1735.92
74,86,20040821,10284,13,Small,39,71.67,2795.13,2795.13
74,90,20040915,10296,9,Small,31,53.92,1671.52,1671.52
74,30,20041014,10307,3,Small,22,71.67,1576.74,1576.74
74,60,20041101,10316,11,Medium,47,76.93,3615.71,3615.71
74,87,20041112,10328,2,Small,20,72.98,1459.6,1459.6
74,36,20041123,10339,14,Small,29,99.69,2891.01,2891.01
74,50,20041203,10351,4,Small,38,68.38,2598.44,2598.44
74,21,20041217,10361,6,Medium,34,100.0,3871.92,3400.0
74,61,20050131,10373,11,Medium,46,66.0,3036.0,3036.0
74,24,20050301,10386,9,Small,35,63.76,2231.6,2231.6
74,2,20050330,10398,13,Small,34,71.67,2436.78,2436.78
74,62,20050401,10400,3,Small,38,57.2,2173.6,2173.6
74,88,20050509,10415,2,Small,18,69.7,1254.6,1254.6
75,78,20030318,10110,14,Medium,37,100.0,3724.42,3700.0
75,85,20030521,10124,13,Medium,43,100.0,5203.0,4300.0
75,43,20030911,10148,7,Medium,27,100.0,3469.5,2700.0
75,79,20031017,10161,6,Medium,30,100.0,3148.2,3000.0
75,14,20031105,10172,4,Small,22,98.51,2167.22,2167.22
75,40,20031112,10182,17,Medium,49,100.0,6244.07,4900.0
75,41,20031120,10192,5,Medium,46,100.0,5566.0,4600.0
75,75,20031202,10204,11,Medium,48,91.02,4368.96,4368.96
75,24,20040116,10212,4,Medium,46,87.81,4039.26,4039.26
75,56,20040226,10226,2,Medium,48,92.09,4420.32,4420.32
75,84,20040413,10241,9,Small,27,86.73,2341.71,2341.71
75,75,20040707,10267,6,Medium,43,100.0,5110.98,4300.0
75,24,20040809,10279,6,Medium,48,100.0,6168.0,4800.0
75,66,20040901,10288,12,Medium,41,100.0,4873.26,4100.0
75,86,20031005,10301,2,Small,22,96.37,2120.14,2120.14
75,24,20041016,10311,7,Medium,46,92.09,4236.14,4236.14
75,22,20041104,10321,4,Small,21,89.95,1888.95,1888.95
75,78,20041117,10332,13,Small,31,37.18,1152.58,1152.58
75,85,20041129,10346,6,Small,26,95.88,2492.88,2492.88
75,40,20050119,10368,4,Small,20,99.58,1991.6,1991.6
75,24,20050216,10380,11,Medium,34,100.0,3953.18,3400.0
75,62,20050422,10407,9,Medium,43,86.73,3729.39,3729.39
75,21,20050529,10420,12,Small,26,100.0,2617.16,2600.0
76,49,20030211,10105,1,Medium,50,79.67,3983.5,3983.5
76,20,20030428,10119,10,Medium,35,90.57,3169.95,3169.95
76,50,20030612,10129,1,Medium,50,77.99,3899.5,3899.5
76,51,20030810,10143,14,Small,23,80.51,1851.73,1851.73
76,17,20031006,10155,12,Small,37,67.93,2513.41,2513.41
76,38,20031023,10167,8,Small,29,83.86,2431.94,2431.94
76,52,20031108,10178,11,Small,21,72.12,1514.52,1514.52
76,53,20031114,10186,8,Medium,36,85.54,3079.44,3079.44
76,54,20031126,10197,5,Small,22,86.38,1900.36,1900.36
76,55,20040109,10209,7,Small,22,89.73,1974.06,1974.06
76,56,20040219,10222,11,Medium,46,80.51,3703.46,3703.46
76,1,20040507,10248,2,Small,23,76.31,1755.13,1755.13
76,24,20040624,10262,16,Medium,49,87.21,4273.29,4273.29
76,57,20040721,10273,3,Medium,48,83.02,3984.96,3984.96
76,58,20040820,10283,5,Small,33,72.96,2407.68,2407.68
76,90,20040915,10296,14,Small,22,77.15,1697.3,1697.3
76,30,20041014,10307,8,Small,22,91.41,2011.02,2011.02
76,60,20041101,10316,16,Small,25,92.25,2306.25,2306.25
76,25,20041109,10326,2,Small,20,92.25,1845.0,1845.0
76,36,20041123,10339,16,Small,42,59.36,2493.12,2493.12
76,24,20041202,10350,10,Small,25,60.34,1508.5,1508.5
76,61,20050131,10373,10,Small,23,100.0,2394.3,2300.0
76,40,20050228,10385,2,Medium,37,85.54,3164.98,3164.98
76,40,20050323,10396,8,Medium,37,90.57,3351.09,3351.09
76,62,20050401,10400,8,Medium,42,72.96,3064.32,3064.32
76,59,20050506,10414,2,Medium,51,76.31,3891.81,3891.81
77,67,20030303,10108,1,Medium,40,100.0,5448.8,4000.0
77,68,20030508,10122,5,Medium,43,100.0,5494.97,4300.0
77,40,20030702,10135,2,Medium,47,100.0,6336.07,4700.0
77,42,20030905,10147,2,Small,23,100.0,2906.97,2300.0
77,55,20031011,10160,3,Medium,35,100.0,4767.7,3500.0
77,64,20031104,10170,1,Medium,34,100.0,3819.56,3400.0
77,8,20031112,10181,9,Medium,25,100.0,3861.75,2500.0
77,41,20031120,10192,14,Medium,45,100.0,6319.35,4500.0
77,24,20031202,10203,3,Medium,47,100.0,6996.42,4700.0
77,24,20040116,10212,13,Medium,49,100.0,6949.67,4900.0
77,70,20040222,10225,4,Medium,40,100.0,4550.0,4000.0
77,61,20040412,10239,3,Medium,29,100.0,4479.63,2900.0
77,23,20040601,10253,8,Medium,39,100.0,5148.0,3900.0
77,71,20040706,10266,9,Small,24,100.0,2932.08,2400.0
77,85,20040806,10278,9,Medium,25,100.0,3159.75,2500.0
77,70,20040830,10287,7,Medium,36,100.0,4297.32,3600.0
77,86,20031005,10301,11,Large,50,100.0,7723.5,5000.0
77,69,20041016,10310,5,Medium,45,100.0,5497.65,4500.0
77,22,20041104,10321,13,Medium,26,100.0,4052.88,2600.0
77,46,20041117,10331,1,Medium,21,100.0,3135.93,2100.0
77,11,20041124,10342,6,Medium,42,100.0,5013.54,4200.0
77,24,20041207,10355,8,Medium,32,100.0,5302.72,3200.0
77,74,20050106,10363,1,Small,31,94.58,2931.98,2931.98
77,24,20050210,10378,3,Small,33,53.27,1757.91,1757.91
77,40,20050304,10390,8,Medium,45,100.0,6763.05,4500.0
77,84,20050414,10405,3,Large,76,100.0,11739.7,7600.0
77,20,20050517,10419,8,Large,70,100.0,9240.0,7000.0
78,87,20030217,10106,11,Medium,50,64.83,3241.5,3241.5
78,20,20030428,10119,2,Small,28,70.29,1968.12,1968.12
78,89,20030616,10131,3,Medium,50,81.89,4094.5,4094.5
78,51,20030810,10143,6,Small,28,66.19,1853.32,1853.32
78,17,20031006,10155,4,Medium,44,77.11,3392.84,3392.84
78,6,20031028,10168,18,Small,27,73.02,1971.54,1971.54
78,52,20031108,10178,3,Small,30,72.33,2169.9,2169.9
78,67,20031127,10198,3,Small,43,66.19,2846.17,2846.17
78,45,20040112,10210,16,Small,29,69.6,2018.4,2018.4
78,56,20040219,10222,3,Small,48,56.64,2718.72,2718.72
78,58,20040402,10235,12,Small,33,60.05,1981.65,1981.65
78,62,20040511,10250,13,Medium,40,75.06,3002.4,3002.4
78,24,20040624,10262,8,Small,48,61.42,2948.16,2948.16
78,15,20040723,10275,18,Medium,41,81.89,3357.49,3357.49
78,86,20040821,10284,10,Small,21,55.96,1175.16,1175.16
78,90,20040915,10296,6,Small,32,71.65,2292.8,2292.8
78,48,20041015,10308,16,Medium,43,76.43,3286.49,3286.49
78,60,20041101,10316,8,Small,30,77.79,2333.7,2333.7
78,87,20041112,10328,3,Small,35,76.43,2675.05,2675.05
78,36,20041123,10339,11,Medium,45,96.92,4361.4,4361.4
78,50,20041203,10351,3,Small,34,59.37,2018.58,2018.58
78,21,20041217,10361,7,Medium,26,100.0,3710.98,2600.0
78,61,20050131,10373,13,Small,39,73.0,2847.0,2847.0
78,24,20050301,10386,12,Medium,41,73.32,3006.12,3006.12
78,2,20050330,10398,2,Small,41,68.24,2797.84,2797.84
78,13,20050403,10401,12,Medium,64,60.05,3843.2,3843.2
78,71,20050510,10416,13,Small,18,75.06,1351.08,1351.08
79,41,20030106,10100,1,Small,49,34.47,1689.03,1689.03
79,78,20030318,10110,5,Small,48,34.47,1654.56,1654.56
79,85,20030521,10124,4,Small,46,33.23,1528.58,1528.58
79,83,20030912,10149,9,Small,26,38.98,1013.48,1013.48
79,5,20031018,10162,7,Small,37,38.98,1442.26,1442.26
79,87,20031105,10173,11,Small,35,33.23,1163.05,1163.05
79,40,20031112,10182,8,Small,23,42.26,971.98,971.98
79,88,20031121,10193,12,Small,22,41.03,902.66,902.66
79,75,20031202,10204,2,Small,39,33.23,1295.97,1295.97
79,26,20040126,10214,5,Small,44,34.88,1534.72,1534.72
79,31,20040302,10227,8,Small,27,43.9,1185.3,1185.3
79,80,20040420,10242,1,Small,46,36.93,1698.78,1698.78
79,37,20040817,10280,14,Small,33,41.85,1381.05,1381.05
79,66,20040901,10288,3,Small,33,40.62,1340.46,1340.46
79,82,20041006,10303,1,Small,24,40.21,965.04,965.04
79,40,20041021,10312,15,Small,31,35.29,1093.99,1093.99
79,78,20041117,10332,14,Medium,41,77.24,3166.84,3166.84
79,85,20041129,10346,4,Small,22,97.44,2143.68,2143.68
79,40,20050119,10368,3,Small,46,37.34,1717.64,1717.64
79,24,20050216,10380,12,Medium,43,95.03,4086.29,4086.29
79,36,20050422,10408,1,Small,15,36.93,553.95,553.95
79,21,20050529,10420,3,Small,15,43.49,652.35,652.35
80,24,20030131,10104,5,Small,26,100.0,2921.62,2600.0
80,28,20030404,10115,1,Medium,44,100.0,5568.64,4400.0
80,75,20030603,10127,7,Small,20,96.99,1939.8,1939.8
80,74,20030801,10141,1,Medium,40,94.62,3784.8,3784.8
80,29,20030925,10152,3,Small,23,100.0,2802.09,2300.0
80,27,20031022,10165,8,Small,24,99.36,2384.64,2384.64
80,71,20031106,10176,7,Small,29,100.0,2915.66,2900.0
80,82,20031114,10184,2,Medium,49,100.0,5795.72,4900.0
80,48,20031125,10195,2,Medium,34,100.0,3699.88,3400.0
80,65,20031209,10207,3,Small,28,100.0,2980.6,2800.0
80,76,20040212,10220,7,Medium,37,100.0,5032.74,3700.0
80,73,20040315,10230,5,Medium,45,100.0,4737.15,4500.0
80,24,20040505,10246,1,Medium,46,100.0,6311.2,4600.0
80,40,20040720,10271,1,Medium,22,100.0,3070.54,2200.0
80,40,20040820,10282,10,Medium,39,100.0,4797.39,3900.0
80,1,20040908,10292,4,Medium,27,100.0,3832.38,2700.0
80,16,20041013,10305,1,Medium,36,100.0,4641.48,3600.0
80,79,20041022,10314,10,Medium,38,100.0,4000.26,3800.0
80,18,20041105,10325,5,Medium,44,100.0,5325.76,4400.0
80,63,20041120,10336,5,Medium,31,100.0,4618.69,3100.0
80,75,20041201,10349,2,Medium,23,100.0,3182.97,2300.0
80,2,20041215,10359,7,Small,22,100.0,2603.04,2200.0
80,40,20050123,10371,9,Small,28,50.32,1408.96,1408.96
80,24,20050222,10383,4,Small,21,93.91,1972.11,1972.11
80,24,20050315,10394,7,Medium,37,100.0,5207.75,3700.0
80,24,20050503,10412,1,Medium,31,100.0,4253.2,3100.0
81,18,20030129,10103,15,Small,25,100.0,2873.0,2500.0
81,9,20030325,10111,3,Small,26,86.68,2253.68,2253.68
81,26,20030528,10126,15,Medium,34,100.0,3576.12,3400.0
81,21,20030716,10139,4,Medium,29,100.0,3276.13,2900.0
81,83,20030912,10149,1,Small,20,90.57,1811.4,1811.4
81,28,20031020,10163,5,Medium,42,91.55,3845.1,3845.1
81,87,20031105,10173,3,Small,22,100.0,2571.14,2200.0
81,30,20031113,10183,12,Medium,47,100.0,5035.11,4700.0
81,88,20031121,10193,4,Small,20,100.0,2279.0,2000.0
81,32,20031205,10206,10,Medium,33,97.39,3213.87,3213.87
81,33,20040129,10215,7,Medium,39,90.57,3532.23,3532.23
81,34,20040310,10228,6,Medium,33,100.0,3406.59,3300.0
81,24,20040429,10244,4,Medium,40,86.68,3467.2,3467.2
81,62,20040614,10257,4,Medium,46,78.89,3628.94,3628.94
81,20,20040716,10269,2,Medium,48,97.39,4674.72,4674.72
81,37,20040817,10280,6,Small,21,78.89,1656.69,1656.69
81,92,20040907,10290,1,Medium,45,100.0,5171.4,4500.0
81,39,20041011,10304,10,Medium,33,100.0,3342.57,3300.0
81,40,20041021,10312,7,Medium,44,100.0,4884.88,4400.0
81,12,20041105,10324,3,Medium,33,100.0,6267.69,3300.0
81,9,20041118,10333,1,Medium,39,100.0,4424.16,3900.0
81,26,20041101,10348,2,Small,39,50.31,1962.09,1962.09
81,24,20041210,10358,6,Medium,41,100.0,6847.0,4100.0
81,42,20050120,10369,3,Medium,40,86.92,3476.8,3476.8
81,40,20050217,10382,4,Medium,33,100.0,4592.61,3300.0
81,57,20050530,10423,4,Small,28,78.89,2208.92,2208.92
82,87,20030217,10106,3,Small,26,63.76,1657.76,1657.76
82,11,20030429,10120,9,Small,29,85.49,2479.21,2479.21
82,24,20030627,10133,4,Medium,46,77.52,3565.92,3565.92
82,4,20030825,10145,15,Small,33,84.77,2797.41,2797.41
82,6,20031028,10168,10,Medium,48,78.25,3756.0,3756.0
82,45,20040112,10210,8,Small,40,71.0,2840.0,2840.0
82,11,20040220,10223,10,Small,23,74.62,1716.26,1716.26
82,58,20040402,10235,4,Medium,40,81.14,3245.6,3245.6
82,62,20040511,10250,5,Small,37,74.62,2760.94,2760.94
82,14,20040628,10263,11,Small,24,75.35,1808.4,1808.4
82,15,20040723,10275,10,Small,27,62.31,1682.37,1682.37
82,86,20040821,10284,2,Small,21,71.0,1491.0,1491.0
82,76,20040916,10297,5,Small,23,72.45,1666.35,1666.35
82,48,20041015,10308,8,Medium,44,83.32,3666.08,3666.08
82,6,20041102,10317,1,Small,35,83.32,2916.2,2916.2
82,87,20041112,10328,4,Small,43,60.86,2616.98,2616.98
82,54,20041124,10340,1,Medium,40,84.77,3390.8,3390.8
82,89,20041204,10353,3,Medium,35,89.9,3146.5,3146.5
82,21,20041217,10361,1,Small,25,62.46,1561.5,1561.5
82,15,20050203,10375,2,Large,43,100.0,10039.6,4300.0
82,24,20050301,10386,8,Medium,50,63.34,3167.0,3167.0
82,2,20050330,10398,14,Medium,45,78.25,3521.25,3521.25
82,13,20050403,10401,4,Medium,52,81.14,4219.28,4219.28
82,71,20050510,10416,5,Medium,48,74.62,3581.76,3581.76
83,67,20030303,10108,10,Small,31,68.71,2130.01,2130.01
83,68,20030508,10122,14,Small,29,71.14,2063.06,2063.06
83,40,20030702,10135,11,Small,23,87.31,2008.13,2008.13
83,42,20030905,10147,11,Small,31,64.67,2004.77,2004.77
83,5,20031010,10159,6,Small,23,67.1,1543.3,1543.3
83,43,20031104,10169,6,Small,24,94.58,2269.92,2269.92
83,7,20031111,10180,1,Small,28,71.14,1991.92,1991.92
83,69,20031120,10191,7,Small,44,66.29,2916.76,2916.76
83,10,20040115,10211,6,Small,22,92.16,2027.52,2027.52
83,70,20040222,10225,13,Medium,46,70.33,3235.18,3235.18
83,49,20040409,10238,7,Small,22,93.77,2062.94,2062.94
83,10,20040526,10252,3,Medium,38,87.31,3317.78,3317.78
83,59,20040630,10264,1,Medium,47,83.27,3913.69,3913.69
